internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
20666191,Allium scabriscapum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,scabriscapum,,,,,Boiss.,"<em>Allium scabriscapum</em> Boiss. belongs to the secondary Gene Pool of Chinese Chive <em>A. tuberosum</em> Rottler ex Spreng. (USDA, ARS, National Genetic Resources Program 2013, Vincent <em>et al</em>. 2013)."
20678583,Ilex argentina,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,argentina,,,,,Lillo,"<em>Ilex argentina</em> Lillo belongs to the secondary Gene Pool of yerba maté&#160;<em>Ilex paraguariensis</em> A. St.-Hil. (Cuénoud <em>et al</em>. 2000, Manen <em>et al</em>. 2002, Vincent <em>et al</em>. 2013)."
20681222,Asparagus oligoclonos,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Asparagus,oligoclonos,,,,,Maxim.,"<em>Asparagus oligoclonos</em> Maxim. belongs to the secondary Gene Pool of cultivated Asparagus (<em>A. officinalis</em> L.) (USDA, ARS, National Genetic Resources Program 2013)."
20680957,Asparagus cochinchinensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Asparagus,cochinchinensis,,,,,(Lour.) Merr.,"<em>Asparagus cochinchinensis </em>is a tertiary genetic relative of Asparagus <em>A. officinalis</em> L. (USDA, ARS, National Genetic Resources Program 2013)."
20665911,Allium oliganthum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,oliganthum,,,,,Kar. &amp; Kir.,"<em>Allium oliganthum</em>&#160;Kar. &amp; Kir.&#160;belongs to Taxon Group 2 of Chives&#160;<em>A. schoenoprasum</em>&#160;L. and&#160;Taxon Group 3 of Chinese Scallion&#160;<em>A. chinense</em>&#160;G.Don&#160;(Friesen <em>et al</em>. 2006, Vincent&#160;<em>et al</em>. 2013)."
20680962,Asparagus dauricus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Asparagus,dauricus,,,,,Fisch. ex Link,<em>Asparagus dauricus</em> Fisch. ex Link is a secondary genetic relative of cultivated Asparagus (<em>A. officinalis</em> L.).
20666644,Allium weschniakowii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,weschniakowii,,,,,Regel,"<em>Allium weschniakowii</em> Regel belongs to Taxon Group 3 of both Chinese Scallion <em>A. chinense</em> G.Don and Chives <em>A. schoenoprasum</em> L. (Friesen <em>et al</em>. 2006, Vincent <em>et al</em>. 2013)."
19208905,Aegilops juvenalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Aegilops,juvenalis,,,,,(Thell.) Eig,"<p><span lang=""EN-US"">Based on the interpretation of the Bread Wheat gene pool of van Slageren (1994), <em>Aegilops juvenalis </em>(Thell.) Eig <span lang=""EN-US"">is a secondary wild relative of Bread Wheat, <em>Triticum aestivum</em> L. ssp. <em>aestivum</em>, Durum Wheat, <em>T. turgidum</em> ssp. <em>durum </em>(Desf.) Husn., and a number of other cultivated wheats—including Emmer Wheat, <em>T. turgidum</em> ssp. <em>dicoccon </em>(Schrank) Thell., Einkorn Wheat, <em>T. monococcum</em> L. ssp. <em>monococcum</em>, Spelt, <em>T. aestivum</em> ssp. <em>spelta </em>(L.) Thell., and Sanduri Wheat, <em>T. timopheevii </em>(Zhuk.) Zhuk. ssp. <em>timopheevii</em>.</span></p>"
20665823,Allium galanthum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,galanthum,,,,,Kar. &amp; Kir.,"<em>Allium galanthum</em> Kar. &amp; Kir. is a secondary wild relative of Onion <em>A. cepa</em> L., Welsh Onion <em>A. fistulosum</em> L; it also belongs to Taxon Group 3 of Chinese Scallion <em>A. chinense</em> G. Don and Chives <em>A. schoenprasum</em> L. (Friesen <em>et al</em>. 2006, USDA, ARS, National Genetic Resources Program 2013, Vincent <em>et al</em>. 2013)."
20666626,Allium thunbergii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,thunbergii,,,,,G.Don,"<em>Allium thunbergii</em> G.Don belongs to Taxon Group 2 of Chinese Scallion <em>A. chinense</em> G.Don and Taxon Group 3 of Chives <em>A. schoenoprasum</em> L. (Friesen <em>et al</em>. 2006, Vincent <em>et al</em>. 2013)."
20680997,Asparagus filicinus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Asparagus,filicinus,,,,,Buch.-Ham. ex D.Don,"<em>Asparagus filicinus</em> Buch.-Ham. ex D.Don is a tertiary genetic relative of cultivated Asparagus <em>A. officinalis</em> (USDA, ARS, National Genetic Resources Program 2013)."
20681422,Carica papaya,PLANTAE,TRACHEOPHYTA,VIOLALES,MAGNOLIOPSIDA,CARICACEAE,Carica,papaya,,,,,L.,"<span data-bind=""html: Description"">Wild <em>Carica papaya</em>&#160;L. is a primary genetic relative of the cultivated Papaya (<em>C. papaya</em>) (USDA, ARS, National Genetic Resources Program 2016)."
20678397,Pistacia weinmanniifolia,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Pistacia,weinmanniifolia,,,,,J.Poiss. ex Franch.,"In the literature, spelling of this species varies between <em>Pistacia&#160;</em><em>weinmannifolia </em>and <em>P. weinmanniifolia, </em>the latter of which is in accordance with the&#160;<span style=""background-color: rgb(255, 255, 255);"">Melbourne edition of the International Code of Nomenclature (</span>ICN)<span style=""background-color: rgb(255, 255, 255);"">&#160;Art. 60.8 and Rec. 60G (USDA, ARS, National Genetic Resources Program 2013).<br/></span><span style=""background-color: rgb(255, 255, 255);""><br/>This species is a secondary genetic&#160;relative of&#160;cultivated Pistachio <em>P. vera</em> L.</span>"
20666130,Allium pskemense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,pskemense,,,,,B.Fedtsch.,"<em>Allium pskemense</em> B.Fedtsch. is a tertiary wild relative of&#160;<em>A. cepa</em>&#160;L. and Welsh Onion <em>A. fistulosum</em> L.; it also belongs to Taxon Group 3 of Chinese Scallion&#160;<em>A. chinense</em>&#160;G.Don and Chives&#160;<em>A. schoenoprasum</em>&#160;L. (Friesen <em>et al</em>. 2006, USDA, ARS, National Genetic Resources Program 2013, Vincent&#160;<em>et al</em>. 2013)."
20665717,Allium asarense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,asarense,,,,,R.M.Fritsch &amp; Matin,"Belonging to the subgenus<em> Cepa </em>and section<em> Cepa </em>(Brewster 2008)<em>, Allium asarense</em> R.M.Fritsch &amp; Matin is a tertiary wild relative of Onion <em>A. cepa</em> L. and also belongs to Taxon Group 3 of Chinese Scallion <em>A. chinense</em> G. Don and Chives <em>A. schoenoprasum</em> L. (Friesen <em>et al</em>. 2006, USDA, ARS, National Genetic Resources Program, Vincent <em>et al</em>. 2013)"
20665852,Allium karelinii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,karelinii,,,,,Poljakov,"<em>Allium karelinii</em> Polijakov is a tertiary wild relative of Onion <em>A. cepa</em> L; it also belongs to Taxon Group 2 of Chives <em>A. schoenoprasum</em> L. and Taxon Group 3 of <em>A. chinense</em> G.Don (Friesen <em>et al</em>. 2006, USDA, ARS, National Genetic Resources Program 2013, Vincent <em>et al</em>. 2013)."
20666105,Allium praemixtum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,praemixtum,,,,,Vved.,"<em>Allium praemixtum</em> Vved. is a tertiary wild relative of&#160;<em>A. cepa</em>&#160;L.; it also belongs to Taxon Group 3 of Chinese Scallion&#160;<em>A. chinense</em>&#160;G.Don and Chives&#160;<em>A. schoenoprasum</em>&#160;L. (Friesen <em>et al</em>. 2006, USDA, ARS, National Genetic Resources Program 2013, Vincent&#160;<em>et al</em>. 2013)."
20694246,Helianthus arizonensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helianthus,arizonensis,,,,,R.C.Jacks.,<em>Helianthus arizonensis</em> R.C.Jacks. belongs to the tertiary Gene Pool of Sunflower <em>H. annuus</em> L. and Taxon Group four of Jerusalem Artichoke&#160;<em>H. tuberosus</em> L.
20694284,Helianthus deserticola,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helianthus,deserticola,,,,,Heiser,The species&#160;<em>H</em><em>elianthus&#160;deserticola</em> belongs to the secondary Gene Pool of Sunflower <em>H. annuus L.</em> and Taxon Group four&#160;of&#160;the Jerusalem Artichoke <em>H. tuberosus </em>L.
20694311,Helianthus neglectus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helianthus,neglectus,,,,,Heiser,<em>Helianthus neglectus</em> Heiser belongs to the secondary Gene Pool of Sunflower <em>H. annuus</em> L. and Taxon Group four of Jerusalem Artichoke <em>H. tuberosus</em> L.
20694323,Helianthus niveus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helianthus,niveus,,,,,(Benth.) Brandegee,"<em>Helianthus niveus </em>(Benth.) Brandegee belongs to the secondary Gene Pool of cultivated Sunflower<em> H. annuus</em> L. and Taxon Group four of the Jerusalem Artichoke <em>H. tuberosus</em> L. (Schilling and Heiser 1981, USDA, ARS, National Genetic Resources Program 2013)."
20742877,Cucurbita okeechobeensis,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Cucurbita,okeechobeensis,,,,,(Small) L.H.Bailey,"<strong></strong><em><em></em></em><em><em><em>Cucurbita okeechobeensis </em></em></em>is a secondary genetic relative of Moschata Pumpkin/Squash (<em>C. moschata</em>) and Pepo Pumpkin/Squash (<em>C. </em><em>pepo</em>), and a tertiary genetic relative of Cushaw (<em>C. argyrosperma</em>), Fig-leaf Gourd (<em>C. ficifolia</em>) and Maxima Pumpkin/Squash (<em>C. maxima</em>) (USDA, ARS, National Genetic Resources Program 2016).<em></em>"
21343100,Avena strigosa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Avena,strigosa,,,,,Schreb.,<em>Arena strigosa</em> Schreb. belongs to the tertiary Gene Pool of <em>A. sativa</em> L.
21344189,Hordeum cordobense,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Hordeum,cordobense,,,,,"Bothmer, N.Jacobsen &amp; Nicora","<em>Hordeum cordobense</em> Bothmer, N.Jacobsen &amp; Nicora is a tertiary genetic relative of Barley (<em>H. vulgare</em>&#160;L.) (von Bothmer&#160;<em>et al</em>. 1995)."
21343285,Eleusine kigeziensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Eleusine,kigeziensis,,,,,S.M.Phillips,<em>Eleusine kigeziensis </em>S.M.Phillips is a primary wild relative of Finger Millet <em>E. coracana</em> (L.) Gaertn. (Phillips 1972).
21344994,Hordeum procerum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Hordeum,procerum,,,,,Nevski,<em>Hordeum procerum</em> Nevski is a tertiary genetic relative of Barley (<em>H. vulgare</em>&#160;L.) (von Bothmer&#160;<em>et al</em>. 1995).
21343215,Eleusine intermedia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Eleusine,intermedia,,,,,(Chiov.) S.M.Phillips,<em>Eleusine intermedia</em> (Chiov.) S.M.Phillips belongs to the secondary Gene Pool of Finger Millet <em>E. coracana</em> (L.) Gaertn. (Phillips&#160;1972).
49119820,Nepenthes pilosa,PLANTAE,TRACHEOPHYTA,NEPENTHALES,MAGNOLIOPSIDA,NEPENTHACEAE,Nepenthes,pilosa,,,,,Danser,<span>The previous concept of <em>Nepenthes pilosa</em> included <em>N. chaniana</em>; Clarke <em>et al</em>.  (2006) split <em>chaniana</em> from <em>pilosa</em> as a good species.
22484102,Dicymbe froesii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dicymbe,froesii,,,,,Ducke,
22486512,Allium urmiense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,urmiense,,,,,Kamelin & Seisums,
22486568,Aloe mahraensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,mahraensis,,,,,Lavranos &amp; T.A.McCoy,
22486351,Burmannia sphagnoides,PLANTAE,TRACHEOPHYTA,DIOSCOREALES,LILIOPSIDA,BURMANNIACEAE,Burmannia,sphagnoides,,,,,Becc.,
22486174,Eriocaulon longipedunculatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,longipedunculatum,,,,,Lecomte,This species was validly published in 1913 (Lecomte 1913) and should not be confused with an illegitimate later homonyn <em>Eriocaulon longipendunculatum</em> Silveria which was published in 1928 from Brazil. There are five species of <em>Eriocaulon</em> that occur in New Caledonia (J.-M.Veillon pers. comm. 2016). There is no revision of the genus and identification of herbarium specimens is difficult (V.Huquet pers. comm. 2016).
22486263,Eriocaulon sclerophyllum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,sclerophyllum,,,,,W.L.Ma,
22486493,Cordyline minutiflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Cordyline,minutiflora,,,,,Ridl.,
22486148,Dendrochilum magaense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrochilum,magaense,,,,,J.J.Wood,
22486111,Glomera subeciliata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Glomera,subeciliata,,,,,J.J.Sm.,"This is considered to be the accepted name of this orchid in the World   Checklist of Selected Plant Families (WCSP 2013) which is followed in this assessment. However, it is   considered to be synonym of <em>Glomera compressa</em> by Schuiteman and de Vogel (2005)."
22486199,Habenaria sacculata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Habenaria,sacculata,,,,,(Balf.f. & S.Moore) T.Durand & Schinz,"This species is only known from the type specimen collected in 1875. The species was first described in the genus <em>Peristylus</em> and later transferred to <em>Habenaria</em> (WCSP 2016). However the morphology of the type specimen does not match typical <em>Habenaria</em> and the species could belong in a different genus, possibly <em>Cynorkis</em> or <em>Benthamia</em> (D. Roberts pers. comm. 2016 and V. Boullet pers. comm. 2016). It is also suggested that this species may have a hybrid origin as the type specimen shows morphological characters from two species of <em>Benthamia</em> and two species of <em>Cynorkis </em>(Szelengowicz and Tamon 2013). There are orchid plants found growing on Réunion that are similar to the type specimen of this species (Szelengowicz and Tamon 2013) but further research is required to confirm they are the same species (V. Boullet pers. comm. 2016)."
22486158,Kuhlhasseltia papuana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Kuhlhasseltia,papuana,,,,,J.J.Sm.,
22486575,Oberonia irrorata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Oberonia,irrorata,,,,,Schltr.,
22486417,Oberonia mindorensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Oberonia,mindorensis,,,,,Ames,
22486354,Eria deliana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Eria,deliana,,,,,J.J.Sm.,
22486563,Eria parviflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Eria,parviflora,,,,,F.M.Bailey,
22486153,Erythrodes amboinensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Erythrodes,amboinensis,,,,,(J.J.Sm.) J.J.Sm.,
22486556,Dendrobium unibulbe,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,unibulbe,,,,,(Seidenf.) Schuit. &amp; Peter B.Adams,"Seidenfaden (1985), Averyanov (1990) and Le Trong Cuc (2005) synonymised <em>Flickingeria unibulbis</em> with <em>F. bancana</em>. The taxon is also synonymised with <em>F. bancana</em> in Wood (2006).<em> </em> Schuiteman and Adams (2011) placed all <em>Flickingeria</em> taxa within <em>Dendrobium</em>, and stated that <em>D. unibulbe</em> was close to <em>D. bancanum </em>but differed in the creeping not erect rhizome<em>. </em>Further taxonomic research is needed, as the question of the relationship between <em>D. unibulbe</em> and<em> D. bancanum</em> is still open to debate (A. Schuiteman pers. comm. 2016). <em>Dendrobium bancana</em> and <em>Flickingeria bancana</em> are not listed as synonyms for this taxon in the World Checklist which is the taxonomy followed in this assessment."
22486154,Bulbophyllum impar,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Bulbophyllum,impar,,,,,Ridl.,
22486189,Bulbophyllum lancilabium,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Bulbophyllum,lancilabium,,,,,Ames,
22486514,Bulbophyllum polliculosum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Bulbophyllum,polliculosum,,,,,Seidenf.,
22486535,Ceratostylis resiana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Ceratostylis,resiana,,,,,J.J.Sm.,
22486554,Corybas carinulifer,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Corybas,carinulifer,,,,,(Schltr.) P.Royen,
22486166,Cycnoches lusiae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Cycnoches,lusiae,,,,,G.A.Romero & Garay,
22486217,Dendrobium densifolium,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,densifolium,,,,,Schltr.,"Although given as an accepted name in the World Checklist (WCSP 2016), which is the taxonomy followed in this assessment , this species is similar to the relatively common <em>Dendrobium pruinosum</em> and it is not certain whether some specimens may belong under <em>D. densifolium</em> or <em>D. pruinosum</em> or they may even be synonymous (A. Schuiteman pers. comm. 2016)."
22486159,Dendrobium ypsilon,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,ypsilon,,,,,Seidenf.,
22486149,Dichaea antioquiensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dichaea,antioquiensis,,,,,Kraenzl.,
22486438,Dendrobium ecolle,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,ecolle,,,,,J.J.Sm.,
22486443,Dipodium freycinetioides,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dipodium,freycinetioides,,,,,Fukuy.,"<em>Dipodium freycinetoides</em> was first described in 1937 based on two herbarium specimens collected in Palau in 1932 and 1933 (Fukuyama 1937). These two specimens are sterile but in the description of the species it was described as having pale pink flowers. More recent specimens and photos from the Palau and other international herbaria identified as this species were described as having pale yellow flowers, or bright yellow with purple spotted flowers. These are now thought to have been misidentifications and belong to the more widespread species <em>D. fevrellii </em>(P. O'Byrne pers. comm. 2016). <em><br/><br/>Dipodium freycinetoides </em>and <em>D. fevrellii</em> along with other <em>Dipodium</em> species have very similar leaves so would be difficult to tell apart without flowers. In a revision of <em>Dipodium</em> in preparation by P. O'Byrne,<em> D. freycinetoides</em> is described as ""incompletely known"" and could possibly be a different colour form of <em>D. fevrellii</em> (P. O'Byrne pers. comm. 2016). If this was confirmed then <em>D. freycinetoides</em> could become a synonym of <em>D. fevrellii</em> (P. O'Byrne pers. comm. 2016)<em>. Dipodium freycinetoides </em>does not appear to have been collected since 1932–3 and botanists who have surveyed the Palau flora have only observed <em>Dipodium</em> plants with yellow flowers (A. Kitalong and C. Costion pers. comm. 2016)."
22486311,Dryadella cristata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dryadella,cristata,,,,,Luer & R.Escobar,
22486560,Epidendrum dorsocarinatum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epidendrum,dorsocarinatum,,,,,Hágsater,
22486097,Epidendrum torraense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epidendrum,torraense,,,,,Hágsater & Silverst.,
22486429,Glomera latipetala,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Glomera,latipetala,,,,,(Schltr.) J.J.Sm.,
22486383,Glomera longa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Glomera,longa,,,,,(Schltr.) J.J.Sm.,
22486564,Gongora catilligera,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Gongora,catilligera,,,,,R.Rice,
22486234,Lepanthes chapina,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Lepanthes,chapina,,,,,Luer & Béhar,
22486441,Lepanthes lancifolia,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Lepanthes,lancifolia,,,,,Schltr.,"The type specimen held at the Herbarium of Berlin was destroyed (Pupulin 2002). Although a low quality image of it is still available at the Harvard University Herbaria, future taxonomic works might be difficult."
22486408,Lepanthes pilosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Lepanthes,pilosa,,,,,Luer & R.Vásquez,
22486224,Lepanthes scopulifera,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Lepanthes,scopulifera,,,,,Luer & R.Escobar,
22486188,Liparis miniata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Liparis,miniata,,,,,Schltr.,
22486571,Malaxis insperata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Malaxis,insperata,,,,,Dressler,
22486183,Octarrhena torricellensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Octarrhena,torricellensis,,,,,Schltr.,
22486371,Thrixspermum vanoverberghii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Thrixspermum,vanoverberghii,,,,,Ames,"A review of the genus <em>Thrixspermum</em> in the Philippine islands  Williams (1938) notes, when considering two specimens collected by  Vanoverbergh, that they may in reality belong to <em>T. eximium</em> L.Wms and <em>T. integrum</em> L.Wms which were undescribed at the time when Ames published his conclusions."
22486235,Epidendrum paniculatum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epidendrum,paniculatum,,,,,Ruiz & Pav.,"This species used to be considered very polymorphic and widespread in South America, including up to 20 species names as synonyms (Ames <em>et al.</em> 1934, Schweinfurth 1959, WCSP 2016). However, recent reviews of its taxonomic concept have redefined this species as endemic to Peru characterised by green and white flowers often with purple marks on the disc of the lip and apex of the column (Christenson 2005, Hágsater <em>et al.</em> 2013)."
22486523,Catasetum rolfeanum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Catasetum,rolfeanum,,,,,Mansf.,
22486273,Pachystoma nutans,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Pachystoma,nutans,,,,,S.C.Chen & Y.B.Luo,
22486385,Pescatoria russeliana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Pescatoria,russeliana,,,,,Rchb.f.,"This species is known only from the type specimen which was collected from cultivation. Although it is listed as an accepted name by some authors (Dodson 1992, Missouri Botanical Garden 2016, WCSP 2016), it could also be a synonym or an aberrant form of species (Harding 2008), as there is no record of this species in the wild."
22486319,Phalaenopsis regnieriana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Phalaenopsis,regnieriana,,,,,Rchb.f.,
22486548,Phreatia caudiflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Phreatia,caudiflora,,,,,Gilli,
22486547,Pleurothallis talpinarioides,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Pleurothallis,talpinarioides,,,,,Garay & Dunst.,
22486264,Ponerorchis curtipes,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Ponerorchis,curtipes,,,,,(Ohwi) J.M.H.Shaw,
22486551,Stelis stapedia,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Stelis,stapedia,,,,,O.Duque,
22486434,Taeniophyllum oblongum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Taeniophyllum,oblongum,,,,,Schltr.,
22486525,Trichosalpinx silverstonei,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Trichosalpinx,silverstonei,,,,,Luer,
22486132,Trichotosia canaliculata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Trichotosia,canaliculata,,,,,(Blume) Kraenzl.,
22486382,Tropidia septemnervis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Tropidia,septemnervis,,,,,(Schauer) Rchb.f.,
22486516,Pleurothallopsis lehmannii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Pleurothallopsis,lehmannii,,,,,(Luer) Pridgeon & M.W.Chase,
22486173,Oxystophyllum tropidoneuron,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Oxystophyllum,tropidoneuron,,,,,(Schltr.) M.A.Clem.,
164301,Alisma gramineum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Alisma,gramineum,,,,,Lej.,"A form growing in Finland has variously been treated as a subspecies (ssp. <span style=""font-style: italic;"">wahlenbergii</span>) or a full species; the most appropriate taxonomic status needs clarification. The two taxa are recognised here as separate species, in accordance with the World Checklist of Selected Plant Families (RBG Kew 2010)."
42831261,Lepanthes applanata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Lepanthes,applanata,,,,,Luer &amp; Sijm,
43100786,Quercus hartwissiana,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,hartwissiana,,,,,Steven,
